"District","9.К-сть виборців, які взяли участь у голосуванні","Богомолець","Бойко","Гриненко","Гриценко","Добкін","Клименко","Коновалюк","Кузьмін","Куйбіда","Ляшко","Маломуж","Порошенко","Рабінович","Саранов","Симоненко","Тимошенко","Тігіпко","Тягнибок","Цушко","Шкіряк","Ярош"
68,826,12,0,4,29,6,0,5,0,0,72,1,535,14,2,18,79,35,6,0,0,5
68,324,12,0,0,30,7,0,1,0,1,20,1,172,2,0,7,36,20,8,0,0,1
68,218,4,0,1,6,4,1,1,0,0,18,0,122,1,0,3,36,8,9,0,0,0
68,117,0,0,0,2,0,0,0,0,0,5,0,58,2,0,2,38,8,1,0,1,0
68,112,1,0,0,0,0,0,0,0,1,23,0,46,1,0,1,33,5,1,0,0,0
68,461,5,0,1,15,0,0,0,0,0,37,1,287,2,0,7,72,14,12,0,0,4
68,985,11,1,3,29,3,1,3,0,0,59,2,642,7,0,5,161,20,24,1,0,6
68,664,14,2,0,31,4,0,1,0,0,66,3,416,16,0,2,75,17,10,0,0,2
68,332,6,0,0,9,1,0,0,0,0,18,0,188,2,0,0,85,5,11,1,0,2
68,229,7,0,2,5,0,0,2,0,0,16,1,147,1,0,0,30,11,1,1,0,4
68,1041,23,1,4,36,9,1,2,0,1,71,0,707,13,0,10,110,29,7,0,0,3
68,436,8,0,0,29,2,0,0,1,0,30,1,287,6,0,2,40,8,15,0,0,3
68,1449,29,3,2,77,5,0,6,0,1,70,0,957,14,0,5,141,37,79,0,0,6
68,832,11,0,2,22,4,0,0,0,1,72,2,575,1,0,1,117,8,5,0,0,1
68,155,1,0,0,5,0,0,0,0,1,5,0,89,1,0,5,33,12,1,0,0,0
68,38,2,0,0,1,1,0,0,0,0,1,1,19,0,0,1,6,1,3,0,0,0
68,302,8,2,2,8,3,2,1,1,1,21,4,151,6,1,8,54,8,4,1,1,2
68,57,1,0,0,3,0,0,1,0,0,3,1,40,0,0,1,4,2,0,0,0,0
68,49,2,0,0,4,1,0,0,0,0,5,0,27,1,0,0,7,1,0,0,0,1
68,151,3,0,2,1,1,0,1,0,0,10,1,80,1,0,3,35,2,2,0,1,1
68,658,10,0,3,21,2,1,4,0,0,67,0,430,3,0,2,86,12,8,1,0,1
68,514,3,2,0,13,2,0,0,0,0,39,0,372,3,0,2,60,9,4,0,0,0
68,683,7,0,0,12,1,0,0,0,0,57,0,450,5,0,3,117,9,8,0,0,1
68,54,0,2,0,0,0,0,0,0,0,3,0,36,1,0,0,10,1,1,0,0,0
68,1336,12,2,2,54,6,0,5,2,0,130,0,889,9,0,5,147,45,16,0,0,3
68,1118,13,0,5,45,5,0,4,0,1,97,1,695,5,0,5,172,35,14,1,0,8
68,920,12,2,0,42,7,0,1,0,0,110,1,552,13,0,5,121,33,9,0,0,6
68,952,9,0,0,35,1,1,1,0,1,120,2,548,14,0,8,178,26,4,0,0,2
68,195,0,0,0,2,0,0,0,0,0,12,1,141,1,0,0,27,9,1,0,0,1
68,214,1,0,0,10,0,0,0,0,0,21,0,147,0,0,0,30,4,0,0,0,1
68,229,2,0,2,2,1,0,1,0,0,25,0,107,1,0,1,81,3,1,0,0,1
68,202,2,1,0,4,0,0,0,0,0,17,3,107,2,0,2,46,10,2,0,0,1
68,273,3,0,0,3,0,1,0,0,0,41,0,168,0,0,1,48,3,1,1,0,1
68,305,3,0,3,15,1,0,1,0,3,27,0,168,3,0,2,66,8,4,0,0,0
68,158,1,0,0,4,1,1,0,0,0,17,0,94,1,0,0,30,4,1,0,1,0
68,925,9,0,2,33,4,0,3,0,1,107,0,542,8,0,2,173,16,12,1,0,3
68,413,4,0,1,17,6,0,0,0,0,42,2,205,6,0,7,90,23,1,0,0,0
68,259,8,0,2,13,2,0,0,0,0,48,0,107,3,0,2,59,4,6,0,0,0
68,161,0,0,0,5,0,0,1,0,5,24,0,87,0,0,0,30,2,6,1,0,0
68,268,0,0,0,8,0,0,0,0,0,31,0,177,1,1,2,39,3,5,0,0,0
68,282,1,0,2,7,1,0,0,0,0,15,0,180,0,0,3,51,17,3,0,0,0
68,327,2,1,0,8,1,0,1,1,0,55,0,179,8,0,6,42,16,3,0,0,4
68,167,0,0,0,0,0,0,0,0,0,9,0,131,0,0,0,24,2,1,0,0,0
68,548,0,0,2,12,2,0,0,0,0,57,2,293,0,0,2,154,9,5,0,0,2
68,219,2,0,0,12,1,0,0,0,0,31,1,116,0,0,0,44,10,2,0,0,0
68,240,3,0,0,2,1,0,1,0,0,30,0,155,4,0,0,39,3,0,0,0,0
68,340,4,0,1,13,0,0,1,0,0,53,0,221,1,0,0,38,4,3,0,0,0
68,518,2,2,2,14,0,0,2,0,1,47,2,262,5,0,2,159,9,2,0,0,1
68,92,0,0,0,2,2,0,0,0,0,7,0,48,0,0,1,30,1,1,0,0,0
68,584,4,0,2,17,1,0,1,0,0,71,0,368,0,0,3,98,10,2,0,0,1
68,1021,13,1,5,53,6,0,4,1,0,134,0,544,11,1,3,192,16,25,0,1,3
68,396,6,2,1,3,0,0,1,0,0,28,0,282,3,0,0,60,3,1,0,0,3
68,336,3,0,0,8,0,0,0,0,1,28,1,226,0,0,5,44,8,7,0,0,0
68,140,3,0,0,1,0,0,0,0,0,6,0,84,0,0,1,40,5,0,0,0,0
68,465,7,1,3,13,1,0,0,0,2,53,0,282,1,0,4,88,4,3,0,0,2
68,436,3,1,0,6,0,0,1,0,0,57,1,266,3,0,4,91,0,3,0,0,0
68,187,1,0,0,7,0,0,0,0,0,14,0,118,5,0,5,30,3,0,0,0,0
68,301,1,0,0,2,0,0,1,0,0,29,2,199,1,0,1,45,4,5,0,0,6
68,173,1,0,0,3,0,0,0,0,0,25,0,105,2,0,0,28,4,1,0,0,0
68,205,3,0,0,4,0,0,0,0,0,22,0,147,1,0,0,20,6,2,0,0,0
68,287,2,0,0,10,1,0,0,0,0,28,0,159,2,0,1,71,8,4,0,0,0
68,571,10,1,1,12,2,0,0,2,1,74,5,364,9,1,4,49,6,6,1,1,0
68,44,0,0,0,5,0,0,0,0,0,3,0,25,0,0,1,5,3,2,0,0,0
68,361,10,0,3,15,0,1,0,0,0,42,1,158,2,0,3,112,8,2,0,0,0
68,765,4,1,0,18,1,0,0,0,1,69,1,454,3,0,0,184,13,8,0,0,2
68,297,1,0,3,8,0,0,1,0,1,36,2,136,2,0,3,79,11,9,0,0,3
68,860,4,0,6,36,6,1,1,1,1,58,1,604,4,0,6,114,6,4,0,0,1
68,98,0,0,0,2,0,0,0,0,0,6,0,38,1,0,2,29,18,2,0,0,0
68,289,4,1,0,4,0,0,0,0,0,28,0,170,2,0,4,70,2,4,0,0,0
68,90,0,1,0,1,0,0,0,0,0,10,0,49,2,0,0,22,5,0,0,0,0
68,474,4,0,3,25,1,0,0,0,0,78,0,249,1,0,2,87,12,7,0,0,0
68,123,2,1,2,2,0,0,0,0,0,22,1,60,3,0,0,22,5,1,1,0,0
68,125,0,1,0,1,0,0,0,0,0,3,0,67,2,0,2,40,3,6,0,0,0
68,362,5,0,1,22,7,0,0,0,0,26,3,171,1,0,3,113,8,2,0,0,0
68,563,11,0,2,14,1,0,0,0,0,55,0,334,6,0,1,114,9,10,0,0,3
68,418,2,0,0,15,1,0,0,1,0,40,3,224,0,0,2,112,6,9,0,0,0
68,82,0,2,1,1,0,0,0,0,0,9,0,31,0,0,1,34,3,0,0,0,0
68,281,3,0,1,6,0,0,0,1,0,33,0,138,1,0,0,90,4,3,0,0,0
68,353,1,1,3,25,3,0,0,0,0,22,2,183,1,0,2,101,4,4,0,0,0
68,104,1,0,0,0,0,0,0,0,0,12,1,44,0,0,0,37,7,1,0,0,1
68,279,0,1,2,5,1,0,0,0,0,16,1,162,11,0,3,63,9,0,0,0,1
68,97,1,0,0,1,0,0,0,0,0,17,0,17,0,0,0,52,4,4,0,0,0
68,482,3,0,3,19,0,0,1,0,0,44,1,300,3,0,2,82,6,9,0,0,2
68,186,0,1,1,15,2,0,0,2,0,16,0,106,0,0,0,33,2,1,0,0,0
68,416,0,0,0,3,1,0,0,0,1,31,0,198,2,0,2,168,5,4,0,0,0
68,190,2,0,1,7,0,0,0,0,0,14,0,111,0,0,1,43,8,1,0,0,0
68,85,0,0,0,2,0,0,0,0,0,1,0,30,0,0,0,48,3,1,0,0,0
68,263,5,0,0,8,0,0,0,1,0,29,0,138,0,0,2,54,22,0,0,0,0
68,140,1,0,0,5,0,0,0,0,0,10,0,57,0,0,0,51,2,11,0,0,0
68,222,1,1,2,5,0,0,1,0,1,21,2,87,2,0,0,81,8,9,0,0,0
68,229,5,1,0,1,0,0,1,0,0,20,0,154,0,1,3,36,3,1,0,0,0
68,84,0,0,0,1,0,0,0,0,0,11,0,44,0,0,0,20,6,0,0,1,0
68,642,3,0,0,9,2,0,0,0,1,54,0,411,1,0,2,138,7,10,0,0,1
68,430,0,0,1,11,0,0,0,0,0,15,1,323,1,0,2,62,7,4,0,0,1
68,330,0,0,0,3,1,0,0,0,0,39,1,157,3,0,0,109,14,3,0,0,0
68,253,2,0,1,3,0,0,0,0,1,27,0,161,3,0,2,41,2,6,0,0,0
68,341,7,0,0,4,0,0,0,0,0,36,0,177,2,0,0,92,20,3,0,0,0
68,186,0,0,0,3,0,0,0,0,0,13,0,136,1,0,0,29,3,1,0,0,0
68,472,3,0,7,34,0,0,0,0,0,29,0,253,6,0,1,119,7,9,0,0,0
68,1377,17,0,0,46,0,0,0,0,0,94,0,934,7,0,6,173,37,32,0,0,0
68,1422,16,0,5,82,3,0,0,0,1,112,2,975,14,0,9,159,25,9,0,0,2
68,1136,16,1,0,47,6,2,0,0,0,113,0,718,12,1,5,149,30,16,0,0,4
68,460,2,0,3,8,2,0,0,0,0,30,1,308,4,0,1,88,8,1,0,1,0
68,377,5,0,2,10,2,0,2,0,1,28,0,226,5,0,1,75,5,5,0,0,4
68,280,0,0,0,12,1,1,0,0,0,26,0,185,0,0,2,42,5,5,0,0,0
68,614,12,0,4,29,2,0,0,1,1,63,1,354,1,0,2,122,14,6,0,0,0
68,27,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,0,0,0,0,0
68,208,1,1,0,5,0,0,1,1,0,14,0,150,3,0,0,24,4,2,0,0,1
68,105,0,0,0,7,1,0,0,0,0,2,0,70,1,0,3,18,3,0,0,0,0
69,260,8,4,0,3,2,2,0,1,0,24,1,81,4,0,0,96,5,5,0,1,4
69,298,0,1,1,0,62,4,0,0,0,1,5,196,0,0,2,14,5,4,0,2,0
69,839,10,3,9,39,16,0,4,0,0,108,1,374,12,0,7,211,16,14,0,0,8
69,714,12,1,0,26,40,0,2,1,1,83,0,306,13,0,3,174,14,8,0,1,12
69,251,8,0,2,9,4,0,0,0,1,41,1,94,2,0,1,75,7,1,0,0,0
69,1127,16,2,11,93,58,2,1,2,0,108,1,634,12,1,1,138,17,7,0,0,13
69,350,1,0,5,25,81,0,0,0,0,30,0,157,2,0,0,32,5,2,0,0,8
69,384,6,1,2,15,2,0,0,0,0,25,2,239,2,1,0,70,6,4,0,0,1
69,264,6,0,0,13,16,0,0,0,0,20,0,140,3,0,0,54,5,1,0,0,2
69,473,6,0,2,22,2,0,0,0,1,48,3,303,2,0,4,61,5,3,0,0,3
69,153,6,2,0,2,38,0,0,0,0,11,0,44,2,0,0,33,9,3,0,0,0
69,116,1,0,2,7,1,0,0,0,0,14,1,59,1,0,0,24,2,1,0,0,2
69,261,4,0,2,11,1,0,0,0,0,25,1,173,4,0,0,22,6,7,0,1,1
69,452,6,8,2,8,24,0,0,1,0,42,0,298,1,0,2,39,14,5,0,0,0
69,502,9,16,0,28,69,0,0,0,0,33,0,214,0,0,0,85,23,21,0,0,0
69,225,6,2,2,8,14,0,0,1,0,14,0,93,6,0,0,65,2,5,0,0,1
69,448,12,17,2,13,2,0,0,0,0,37,0,192,1,0,4,147,4,5,0,0,3
69,766,15,4,6,43,2,0,0,0,0,56,2,406,7,0,2,193,9,9,0,2,1
69,487,5,0,9,18,5,0,0,0,0,27,0,267,11,0,2,111,19,5,0,0,1
69,172,0,0,2,6,4,0,2,0,0,6,0,116,1,0,2,24,6,2,0,0,0
69,217,3,1,1,6,3,0,0,0,0,22,1,103,0,0,0,53,14,5,0,0,0
69,279,1,0,3,16,2,1,1,1,0,18,0,139,5,0,3,66,8,7,0,0,1
69,1034,15,0,14,85,1,1,1,1,0,124,3,548,11,0,5,187,10,9,1,1,3
69,169,1,5,1,4,10,0,0,0,0,16,0,90,1,0,0,28,8,3,0,0,1
69,582,13,7,3,51,20,0,1,1,0,54,1,321,9,0,1,74,12,6,0,0,2
69,1404,31,5,8,82,3,0,2,1,1,162,3,769,28,0,2,229,19,23,1,0,10
69,392,3,0,2,18,3,0,0,0,1,42,3,220,1,0,2,80,8,4,0,1,3
69,342,5,1,1,21,3,0,0,0,0,52,2,158,1,0,1,78,7,7,0,0,0
69,247,4,0,2,10,9,0,0,0,0,21,0,106,2,0,1,71,9,7,0,0,4
69,397,2,3,1,9,10,1,3,0,0,10,2,310,3,0,9,19,9,1,0,0,2
69,304,2,3,0,5,3,0,1,0,0,3,0,229,1,0,3,37,7,1,0,1,1
69,66,3,0,0,1,0,0,0,0,0,0,0,35,0,0,0,22,2,1,0,0,0
69,804,11,1,7,54,16,1,0,0,1,70,3,436,14,0,0,146,20,13,1,0,8
69,238,1,1,0,8,17,0,0,0,1,7,0,111,2,0,1,79,1,6,0,0,0
69,900,9,0,0,51,14,0,0,0,3,84,0,537,7,0,2,148,19,12,0,0,6
69,245,3,9,2,21,3,0,0,0,1,16,1,148,1,0,1,29,6,0,0,0,2
69,406,7,0,3,19,0,1,1,0,0,20,0,300,0,0,3,31,8,1,1,0,4
69,708,7,0,3,38,16,0,3,1,0,76,1,389,8,1,0,146,4,6,0,0,1
69,303,6,0,3,25,2,1,2,0,1,22,0,175,3,0,3,48,4,2,0,0,2
69,420,13,2,4,14,5,0,1,0,0,39,2,228,5,0,1,81,6,9,0,0,2
69,432,6,2,3,20,16,0,1,0,0,26,1,268,10,0,0,62,8,1,0,1,1
69,589,20,3,5,22,10,0,0,0,0,44,2,366,7,1,1,74,10,2,0,2,1
69,698,10,0,0,22,0,0,0,0,0,53,13,455,7,0,0,85,17,7,0,0,4
69,1168,24,0,3,86,9,0,3,1,0,75,0,746,26,0,6,134,24,8,0,0,10
69,1025,14,0,4,52,9,2,2,1,2,103,0,614,14,0,6,144,24,6,0,0,6
69,810,20,1,0,48,12,0,0,0,0,75,1,495,11,0,1,105,17,3,0,0,4
69,1605,25,3,12,117,6,1,4,0,1,127,1,955,28,0,3,242,22,30,1,0,13
69,573,10,7,5,8,44,3,3,1,2,24,0,342,4,2,2,41,36,1,4,0,5
69,659,7,3,4,13,53,4,1,1,7,29,0,429,2,0,6,46,24,6,0,0,4
69,349,5,0,0,9,42,3,3,1,0,7,3,220,0,0,2,17,18,2,1,0,3
69,109,1,3,0,4,6,2,0,0,0,1,0,75,1,0,1,11,2,0,1,0,1
69,441,4,5,2,6,65,0,0,1,0,2,0,287,1,0,3,29,12,1,1,0,1
69,301,1,0,4,0,34,1,0,1,1,4,0,213,2,0,4,14,4,4,2,1,0
69,226,4,0,2,9,18,1,1,0,0,22,0,100,1,0,2,36,25,1,0,0,0
69,529,26,2,5,20,11,1,5,1,0,41,3,286,10,0,4,67,17,13,3,1,2
69,223,5,2,2,0,13,2,1,1,1,7,1,150,2,1,2,8,8,1,0,0,4
69,497,7,1,4,10,36,2,0,1,1,6,0,378,1,1,1,36,1,0,0,0,0
69,162,2,0,1,1,11,0,0,0,1,12,1,75,5,0,4,32,11,2,0,0,0
69,637,5,2,1,4,50,0,0,1,1,4,1,523,2,0,1,10,10,7,0,0,1
69,604,4,3,1,4,31,4,1,0,0,8,1,496,3,1,2,19,6,2,0,1,1
69,415,4,1,0,13,1,0,0,0,1,35,0,268,2,0,2,65,5,3,0,0,1
69,174,2,1,0,7,2,0,0,0,0,14,0,110,1,0,4,24,3,1,0,0,0
69,275,4,4,2,6,22,0,1,0,1,18,0,149,2,0,0,57,4,0,0,0,0
69,216,0,3,0,4,9,0,0,1,0,6,2,168,0,0,1,7,3,0,0,0,1
69,111,1,0,1,3,7,0,3,0,0,2,0,61,0,0,2,18,7,0,0,0,2
69,207,3,0,1,7,26,0,0,0,0,7,0,118,0,0,1,26,7,1,0,0,3
69,405,4,1,1,8,47,1,0,0,0,11,1,279,2,0,4,22,5,1,0,0,2
69,701,15,6,2,11,85,0,1,3,0,28,5,442,10,1,2,48,16,4,1,2,3
69,310,2,0,1,10,23,2,0,0,0,9,1,187,3,0,0,44,10,2,2,1,5
69,1052,35,1,8,108,1,0,4,0,0,72,0,576,22,0,3,151,29,20,0,0,14
69,674,19,0,4,66,7,0,2,2,0,46,1,395,13,0,6,70,17,5,0,0,14
69,695,10,1,4,51,4,0,0,0,1,135,1,372,3,0,1,49,10,9,0,0,37
69,579,24,0,3,43,1,0,1,0,0,110,0,302,7,0,2,43,10,13,0,0,14
69,1179,29,3,11,108,9,0,6,1,1,92,1,623,32,3,13,172,33,14,0,0,11
69,1250,44,1,10,81,8,0,7,2,2,92,0,719,17,0,10,166,40,21,0,0,14
69,1184,13,2,7,106,6,0,0,0,1,131,2,673,14,0,1,174,19,13,0,0,13
69,1149,22,0,7,108,5,0,1,1,1,86,1,633,4,0,3,222,20,7,0,0,12
69,1235,31,8,9,104,4,0,1,1,2,99,0,674,31,0,0,180,45,14,1,0,14
69,926,22,2,3,89,10,0,2,3,0,74,2,530,38,0,7,73,36,12,1,0,8
69,963,19,2,7,101,9,0,2,1,0,71,0,497,21,0,7,151,36,16,0,0,15
69,975,25,3,7,71,10,0,3,0,1,76,0,569,18,0,3,111,31,12,0,0,22
69,775,27,1,2,68,5,0,5,0,1,33,3,470,13,0,4,89,19,13,0,0,11
69,1292,40,3,11,146,15,1,2,0,0,90,0,739,33,0,11,126,29,16,0,0,15
69,1181,41,2,10,91,1,0,1,4,1,107,1,701,23,0,3,128,28,8,0,0,14
69,1079,26,4,5,102,4,0,3,0,1,98,2,621,21,0,3,106,45,12,0,2,8
69,1167,46,2,9,101,13,0,2,1,1,88,1,633,17,0,9,161,36,20,1,1,10
69,841,33,1,9,94,10,0,6,1,0,40,1,438,29,0,18,96,41,11,0,0,8
69,776,22,0,9,69,6,2,1,1,0,57,1,454,10,0,5,87,31,10,0,0,5
69,708,27,0,2,95,6,0,0,1,0,49,0,398,14,0,4,62,26,9,0,0,8
69,704,14,1,8,48,7,1,3,1,3,49,2,398,13,1,8,90,29,9,0,0,6
69,727,15,0,1,51,16,1,0,0,1,64,0,370,9,1,4,141,10,8,1,2,9
69,947,31,4,7,81,6,0,5,0,0,70,2,536,25,2,9,114,20,14,0,0,6
69,734,19,3,3,52,3,1,0,3,0,65,2,393,15,0,2,116,15,13,1,0,10
69,1105,27,12,9,90,8,1,1,1,0,91,1,588,24,0,7,170,27,10,0,0,19
69,938,19,0,12,114,3,2,1,0,0,86,1,530,15,1,5,102,15,4,0,0,14
69,1077,35,3,3,99,6,0,7,0,1,76,2,602,28,0,13,97,67,10,1,1,8
69,900,17,5,5,85,3,0,1,0,1,83,0,517,17,0,4,105,21,13,0,1,9
69,934,28,0,7,90,4,0,2,1,2,102,2,495,19,0,1,111,34,10,0,1,16
69,635,10,1,6,72,6,0,0,0,0,44,0,332,30,0,4,86,18,11,0,2,8
69,1105,25,1,7,116,11,0,5,0,1,72,1,614,34,0,6,142,42,9,0,2,12
69,1348,46,4,12,124,8,0,8,1,0,105,1,727,45,1,15,148,60,17,0,1,7
69,1196,30,2,9,107,5,0,5,1,1,98,1,691,26,0,7,146,28,17,0,0,10
69,1120,26,0,4,107,5,0,2,1,0,102,4,596,36,0,3,150,47,9,0,0,11
69,1177,34,0,6,95,4,0,3,0,2,123,0,667,19,0,6,138,38,15,0,0,14
69,1139,30,3,8,96,5,1,3,0,1,99,3,650,23,0,8,139,28,14,0,0,14
69,1120,23,2,10,103,9,0,4,1,1,89,1,618,20,1,2,152,40,15,1,1,11
69,982,19,0,3,72,10,1,1,1,1,65,0,604,15,0,7,104,33,20,0,0,12
69,1224,22,2,4,102,6,0,0,0,2,115,1,681,26,0,4,171,41,19,1,1,17
69,1102,24,0,12,87,5,0,1,0,1,110,1,564,25,0,5,191,31,20,0,0,15
69,895,20,0,4,94,2,0,1,0,0,72,2,523,7,0,5,102,27,6,0,1,13
69,887,18,0,8,95,4,1,4,2,0,76,1,450,23,0,11,144,23,9,0,0,7
69,850,24,1,8,64,8,0,4,0,0,58,0,467,31,0,8,117,31,11,0,0,8
69,681,21,0,7,76,5,0,3,0,0,46,0,381,23,1,3,61,27,8,0,0,6
69,1067,30,2,4,91,4,0,2,0,2,103,1,594,18,0,6,135,35,21,0,0,6
69,1035,37,4,4,95,12,0,5,0,1,68,0,610,18,0,1,116,30,10,0,0,16
69,936,28,0,2,98,13,0,4,1,0,69,0,481,29,0,9,130,31,11,0,0,16
69,1024,30,4,5,88,6,0,5,1,0,65,2,540,23,0,16,140,55,22,1,1,10
69,861,25,3,1,87,5,0,2,2,0,65,0,477,24,0,11,103,30,13,0,0,10
69,1051,26,0,10,98,13,0,5,0,0,62,0,604,37,0,8,114,39,7,1,0,13
69,1031,33,3,5,102,6,0,8,1,0,83,1,539,31,0,7,147,33,10,0,0,9
69,1019,30,1,4,113,6,0,6,1,1,78,0,548,31,0,6,121,37,12,0,0,13
69,1168,31,0,5,123,16,0,3,1,1,71,3,617,36,1,11,139,65,15,0,0,15
69,1132,28,1,3,105,10,0,6,2,3,93,3,630,23,0,10,125,53,14,0,1,8
69,908,19,2,2,74,5,0,5,3,0,59,0,527,21,1,7,118,31,15,0,0,7
69,1122,21,2,7,103,3,0,1,2,1,103,0,629,22,0,5,157,26,13,0,0,8
69,879,21,1,2,66,8,2,0,0,1,77,1,506,14,0,6,126,18,12,0,0,11
69,1208,25,1,4,111,6,1,6,4,2,94,0,670,42,0,6,144,51,25,0,0,9
69,737,21,3,2,57,1,0,2,0,2,77,2,425,23,0,5,54,18,23,0,0,8
69,996,37,1,7,80,2,0,2,0,2,86,0,601,16,0,2,95,24,22,0,0,9
69,35,2,0,1,4,0,0,1,0,0,4,0,16,0,0,0,4,2,0,0,0,0
69,207,6,3,0,8,3,0,0,0,0,17,0,121,3,0,5,24,8,3,0,0,2
69,62,0,0,0,3,1,0,0,0,0,4,1,31,1,0,1,17,2,0,0,0,0
69,153,2,1,0,1,2,0,1,1,0,5,0,114,2,0,2,14,5,0,0,0,0
69,291,6,0,1,8,2,1,0,0,0,13,2,203,5,0,3,28,8,2,0,0,3
69,38,1,0,1,0,2,0,0,0,0,1,1,22,0,0,1,4,3,1,0,0,0
69,32,0,0,0,0,0,1,0,0,1,6,0,19,0,0,0,4,1,0,0,0,0
69,75,3,0,1,6,0,0,0,0,0,6,1,42,1,0,1,9,1,1,0,0,1
69,45,6,0,0,5,1,0,0,0,0,2,0,22,0,0,0,6,3,0,0,0,0
69,44,2,0,0,0,1,0,1,0,0,1,0,18,1,0,0,9,4,4,0,0,1
69,39,1,0,0,0,2,0,0,0,0,7,0,14,1,0,0,10,0,1,0,1,0
69,1224,31,2,11,60,14,1,4,2,2,71,1,801,31,0,11,108,39,4,2,0,5
69,1449,41,4,7,109,32,1,12,1,1,84,0,870,40,1,14,113,60,15,0,0,14
69,1573,44,4,6,74,47,0,6,5,0,85,2,1030,27,1,19,118,56,9,0,0,6
70,795,13,1,0,31,9,0,2,1,0,65,0,463,16,0,6,165,11,6,0,0,0
70,1288,26,0,0,64,7,0,5,1,0,80,2,748,21,0,8,269,26,9,0,0,7
70,364,2,0,2,13,1,0,2,0,0,23,1,204,9,0,0,84,11,5,0,0,4
70,520,9,0,0,8,1,1,1,0,0,35,2,257,5,0,3,164,9,3,0,0,4
70,192,0,0,1,6,2,1,0,0,0,8,0,57,3,0,0,110,1,1,0,0,0
70,1174,15,3,6,47,7,0,1,0,2,89,1,662,12,1,5,260,25,15,0,0,1
70,516,3,6,7,23,4,0,1,1,1,58,1,249,7,0,1,124,9,7,0,0,2
70,586,3,0,4,25,6,0,1,0,0,55,1,335,15,0,0,114,11,6,0,0,2
70,589,12,0,1,25,12,0,0,0,0,24,0,357,15,0,0,110,17,7,0,0,2
70,200,3,1,0,18,0,0,0,0,0,9,0,124,2,0,0,33,8,1,0,0,1
70,146,1,0,0,3,2,1,0,0,0,5,1,108,0,0,0,20,4,1,0,0,0
70,419,6,1,3,7,4,0,0,0,0,28,0,260,14,0,3,69,9,7,0,0,1
70,186,2,0,0,0,6,0,0,0,0,15,2,87,3,0,2,58,6,1,1,0,0
70,477,9,1,0,12,4,0,0,0,1,28,0,298,4,0,3,94,11,4,0,0,3
70,365,4,2,2,9,15,0,1,0,1,41,0,198,2,0,3,69,6,2,0,0,2
70,813,11,2,9,22,4,1,0,0,0,45,0,519,5,0,4,118,48,12,0,1,1
70,34,0,0,1,0,1,0,0,0,0,1,0,10,0,0,0,19,1,1,0,0,0
70,370,3,2,0,7,3,0,0,0,0,22,0,135,0,0,1,186,3,5,0,0,0
70,494,5,0,7,16,10,1,1,0,0,45,0,258,3,0,2,114,13,3,0,1,1
70,450,14,2,2,10,6,0,3,2,0,39,1,239,3,0,5,98,7,0,0,0,4
70,130,0,0,0,3,0,0,0,0,1,9,0,88,0,0,0,25,1,1,0,0,0
70,125,1,0,0,2,2,0,0,0,0,6,0,74,0,0,0,32,3,1,0,0,0
70,838,11,2,0,39,6,0,0,0,0,68,1,415,14,0,0,245,9,3,0,0,5
70,524,0,0,0,16,6,0,0,0,0,17,0,199,0,0,2,226,31,1,0,0,0
70,440,6,0,2,11,1,0,0,0,0,28,2,262,2,0,0,111,7,4,0,0,0
70,739,8,1,2,19,1,1,2,3,0,79,2,438,10,0,1,119,22,8,0,0,2
70,802,20,1,2,50,3,1,0,0,1,90,1,486,13,1,3,82,23,6,0,0,1
70,561,9,0,0,14,5,2,0,0,0,37,2,362,5,0,1,111,6,0,0,0,2
70,459,5,1,1,8,7,1,1,0,0,72,0,276,5,0,5,52,9,3,0,0,6
70,1033,11,2,6,37,14,0,0,0,0,91,4,655,11,2,14,115,35,12,0,1,3
70,443,4,0,4,16,6,2,0,1,0,54,0,277,5,0,3,48,13,2,0,2,0
70,822,9,3,2,4,4,3,0,0,1,6,3,610,0,3,10,124,13,0,3,1,1
70,686,8,0,4,4,7,0,1,2,0,31,5,511,5,0,5,76,10,1,0,0,3
70,244,3,1,3,5,3,0,0,0,0,21,0,154,8,0,1,18,23,3,0,0,0
70,1131,4,0,1,33,5,1,0,0,0,24,0,887,2,0,12,124,11,7,0,0,4
70,779,13,0,2,12,10,0,0,0,0,59,0,519,12,0,0,106,13,2,0,0,9
70,650,5,0,1,25,8,1,1,1,0,50,2,454,8,1,2,61,17,2,0,0,0
70,160,1,0,0,5,2,0,0,0,0,13,0,102,0,0,2,24,7,0,0,0,0
70,120,0,0,0,0,3,0,0,0,0,3,0,89,0,0,1,23,0,1,0,0,0
70,608,8,0,3,12,1,1,2,0,0,54,2,356,7,0,7,97,43,5,0,0,1
70,457,7,0,1,13,2,0,0,1,0,22,0,302,5,0,4,81,10,2,0,0,1
70,601,6,0,1,21,2,0,0,0,0,55,0,389,10,0,2,83,17,8,1,0,1
70,339,2,0,4,16,1,0,0,0,0,19,1,198,6,0,5,41,33,6,0,0,2
70,811,11,0,5,47,8,0,3,2,0,80,0,414,12,0,2,141,55,10,0,0,2
70,418,2,2,2,28,6,1,0,0,1,35,0,211,6,0,1,94,16,6,0,1,2
70,204,3,0,2,6,5,0,0,0,0,17,1,130,1,0,1,27,9,0,0,0,0
70,137,0,0,1,2,8,0,0,0,0,10,0,78,1,0,0,27,7,2,0,0,0
